system_id,sentence
2768,現實就是，第二第三名公司的勞工，必須比第名的還要付出更多，但不可能待遇跟第名的樣好
2768,你看聯電跟台積電之間的差距
2769,福利至少有員工機票吧可以便宜候補有位子的飛機喜歡出國就省很多耶
2770,進不去華航長榮，就好好在星宇待著起成長
2771,長榮不要的才去星宇啊不管老闆還是員工都樣
2772,就沒能力去華航星宇養了堆別人不要的
2773,不過對乘客來說坐新飛機不錯啦，對了，聽說他還說了些爆氣的話XD想知道的自己去打聽
2774,事實就是第二第三的員工要比第的還努力然後獲得更少1XD只能說贏者全拿的世界很現實
2775,不要說我說幹話，條件好的男生跟條件差的男生，追求女生的難度跟需要花的心力就不樣，但條件好的男生就是可以配到條件好的女生，不是嗎
2775,哪有道理條件差的男生只要多努力，就定可以追到
2776,不買飛機擴張就也賺不了多少畢竟航點少飛機少也營運沒幾年
2777,條件好的女生，然後條件差的女生去配條件好的男生
2777,但是條件差的男生要是因此罷工，就連女生都追不到
2778,傻了當初星宇可是從紅色綠色挖堆人過去還自成派系然後這些過去的通通是黑名單沒有回頭機會
2779,會離開老東家去敵陣營打對台，本來就該有背水戰的覺悟
2780,星宇調酒還有限量
2781,利潤15比賣吃的還低
2782,航空業機位數就是獲利上限要提高獲利就漲機票價錢吧但也要顧客買單
2783,誰說航空是高風險行業
2784,15還不如去夜市擺車輪餅攤販光現在車輪餅漲價就沒跟你客氣的~
2785,你看看國內線更慘花航這幾年能發的出這麼好的年終跟獎金跟疫情吃下空運大餅有關
2786,航空業在算毛利你真的就是外行中的外行
2787,罷工前提是公司有賺錢不分員工要爭取福利，公司現在就沒賺錢，罷工爭取這個公司當然順勢放推，且讓這次之後沒完沒了站在公司立場是這樣
2788,屁啦廟口麵攤端盤子又不能遇到商務客交往or包養
2789,堆公司毛利5060還不是只發1個月航空業沒啥飛機攤平還本會很慢毛利15合理吧
2790,有發1個月很難讓般大眾跟著聲援，如果完全不發大家還容易共鳴
2791,剛剛看了是淨利15耶算很會還了
2792,目前在搞擴張買飛機啊，能撐過這波還能維持毛利，2027有機會漲吧，就看經營能力如何
2793,15慘到笑難怪老闆自己都說不如買gg
2794,年終發多少是看老闆的良心跟財報股價是2回事
2795,越看越可怕欸
2796,反正空姐趕快去釣醫生或工程師當搾錢娘就好
2797,第天知道航空業是白粉的資本麵粉的獲利
2797,搞越洋廣體更是鈔票焚化爐
2798,站著說話不腰疼的嘴炮仔真多Zzzz
2799,"飛安很重要而誰能決定用哪個""飛安商品"""
2800,星宇搭過次，就知道之前泡泡吹多大
2801,被低端笑死發年終不看財報
2802,你以為華航天到晚在招人
2802,門很窄啦進不去的只能去長榮和星宇
2803,飛機認列折舊很貴
2804,確實巷口麵攤毛利80
2805,發年終是良心是未上市公司，上市公司還是看財報的
2806,毫無意義的比較
2807,華航流動率很低裡面的不太想走外面的很難擠進去
2808,折舊吃掉了
2809,罷工了啦多人多根捅才有感覺
2810,至少要510年，2031吧
2811,不潮
2812,跟巷口麵店有什麼好比的毛利給你80好了營業額是能高到哪去
2813,華航當年罷工福利都沒爭取到前有那麼爽嗎
2814,服務業門檻就那樣，有啥毛病非要去機場
2815,大家都是來陪公子哥圓夢的，那麼計較錢幹嘛
2816,我以為星宇比較難進去耶，兩家都蠻常坐的，星宇空服員有種很明顯的優越感
2817,認識的在星宇辦公室缺，聽說可以用高鐵價候補機位
2818,資本額6億就能去賣麵啦八方雲集毛利率35左右你300億搞航空的確有點低了公子陪讀有賺就行
2819,無知
2820,輕資本跟重資本怎麼比毛利率啦
2821,不用聽說員工就是折空位票只是華航類公務員裡面老人爽到不行根本沒人會想離職
2822,華航躺槍
2823,會去星宇的都是要歸隨張董的，薪水不要要求這麼多辣
2824,來古板叫人罷工根本是對岸網軍
2825,航空是高風險
2825,你說uber是高風險還差不多，都什麼年代了飛機根本地球上最安全交通工具好嗎
2826,這還是在油價直降的狀況
2827,不會為了喝啤酒去搭國泰
2828,所以其他家更新飛機有需要這麼快嗎
2829,能進的了華航誰要民營華航年終超多又不用太在意eps
2830,可以去華航啦不過幾年後華航還能不能發這名多就不知道啦國營事業內部問題都蠻多
2831,華航不知道但虎航應該是可以
2832,可能跟民眾黨差不多吧擠不進舒適圈的就來搏搏
2833,新的航空公司，錢應該都花在開拓航線的航權和機場停機坪上吧
2835,馬後炮結果論，事實就是有買新機啊
2836,※引述deann古美門上身之銘言\n罷工其實是工會的權力不是勞工的算是團體爭議權\n\n\n工會權利
2836,不是喔不是這樣子的喔\n\n新聞不甩勞動部泰博開除工會全數幹部\nhttps//eventsinfocusorg/news/7148255\n\n\n泰博開除工會理事長\n\n工會控訴泰博開除工會理事長\n\n勞動部呼籲泰博尊重工會自主運作不應對工會有任何不當妨礙或影響\n\n泰博再開除工會剩下6名幹部\n\n\n泰博也是上市櫃公司，直接開除波
2837,看眉來眼去就懂了
2838,勞動部就專門幫助企業合法的單位阿嘻嘻
2839,資遣費還能不發的喔
2840,讚啦
2840,這才是台灣老闆
2841,反正罰也罰沒多少，不聽話的通通開除愛爭取愛檢舉是不是
2841,開除
2842,CF按讚概念股wwww
2843,勞工死了也不痛不養的勞動部
2844,工會蝦米
2844,有尾牙可以吃就要偷笑惹剩下的通通拿去加權抽獎
2845,先講下，老阿姨承認最討厭外遇的渣男和小三
2845,\n\n張榮發恐怕為了安撫元配容忍自己的婚外情，早就過戶給元配和四位孩子鉅額的公司股權\n，甚至多過於自己的持股
2845,\n\n張國煒不用恨長榮元配四子聯手老臣把他趕出長榮航空，張榮發怎麼會不知道元配四子擁\n有更多的股權，雖然有遺屬，他真的想把長榮航空交給張國煒也必須要先得到元配四子的\n原諒和成全
2845,\n\n於公於私，張國煒旦失去父親的照拂，他都該被趕出長榮航
2845,\n\n不過張榮發還是留下了份不少的專屬遺產給張國煒，這是份祝福，可惜如果張榮發知\n道張國煒拿了遺產成立星宇航空和自己手創立的長榮對打，心裡作何感想
2845,\n\n張榮發1月才過世，張國煒在同年11月就向經濟部申請創立星宇航空，講句難聽的話，父\n親屍骨未寒耶\n\n股點來了\n\n星宇航空在張國煒不甘心的情緒中創立，並不是以任何創新和技術優勢為前提，老阿姨看\n不出投資的價值
2846,他就只會開飛機，長榮不給開啊，只好自己創公司開
2847,空運新飛機就是創新跟技術
2847,不然呢
2848,強的從來就不是他本人是他媽他就只是個吃到老媽紅利的二代罷了
2849,要怎技術領先自己造飛機膩
2850,遺產拿出來開公司讓消費者有第三個國籍航空可以選已經可以了，不然拿去買GG股票，繼承的遺產早翻四倍了，起碼有開公司創造就業機會，給些進不去華航長榮的多個選擇
2851,阿姨真的管好多
2852,好可怕的阿姨
2853,這論述很青
2854,推文定充滿羨慕嫉妒恨
2855,"被趕出長榮不創立星宇,那他要做什麼"
2856,開航空公司還要創新跟技術優勢喔
2857,出來開公司還要被老阿姨嫌
2858,自費開公司我很佩服自費去買新飛機折舊很猛好不好那些遺產現金我直接出國玩到腿軟了
2859,至少人家有勇氣有做事的勇氣，嘴哥嘴姐剩下些什麼
2860,"人家至少""玩""出間上市公司光這點就很優了"
2864,你是不是漏了很多沒講啊，人家是被趕出去才創立星宇啊
2865,老阿姨的價值觀好可怕
2866,有千億會想要再創業已經很可以了
2867,2018創立2024上市很猛好不好誰管你看不看得起
2868,可悲可憐住海邊
2869,可怕
2870,賠錢中還能特許上市政商關係良好
2871,只看到自己想看到的東西，根本不知道前因後果
2872,賠錢本來就不會發年終了之前新公司都象徵性發1個月損益負的1個月不錯了啦公司本來就是朝營利為目的人力本就會COSTDOWN覺得委屈的可以轉戰其他公司啊
2873,有本事你自己開公司還上市櫃
2874,分家自立門戶個自努力很尋常國泰富邦是例子
2875,你知道上市櫃財務要被監管嗎
2875,不是象徵性的拿發票抵稅
2876,當妳FB嗎
2877,這篇為噴而噴
2878,嘴別人開公司，那你有出來開公司嗎
2880,我跟阿姨想法樣老阿姨承認最討厭外遇的渣男和小三1
2881,可悲在資本市場裡最重要的就是競爭給使用者多個選擇有什麼好該的可憐哪
2882,雖然我不喜他但你這也太硬要噴
2883,上禮拜在桃機遇到他
2884,但我覺得般男人比較討厭老阿姨
2885,照這個論述不賺錢的像力積電宏達電友達高端都罪該萬死了
2886,可是他能玩個梗叫你們總仔出來開阿
2887,妳管真多
2888,哩洗咧共三小
2889,他是被趕出來的耶張榮發應該比較想怪把自己子孫趕出去的人吧
2890,他應該拿了錢躺著舒舒服服過日子
2891,事實上國內多個競爭對消費者來說是好事，反正他錢花不完你也不用投資他
2892,那個年代你覺得他會覺得虧欠
2892,就跟王永慶樣，到老還執掌大權啊
2892,老婆跟小孩是需要對他們愧疚什麼，他覺得都給你不少了還想怎樣，看到那些小孩他在的時候都沒講話，就表示他這老爸威嚴，有聽說對孫子比對兒子好多百倍
2893,爸爸在的時候當然不敢講什麼https//reurlcc/EbEo9n男人發達了之後就會背叛元配
2894,不同意屍骨未寒那句，你怎麼不說他是為了榮耀父親證明自己才創立星宇
2895,老阿姨是不是最喜歡黃董啊
2895,真男人
2895,對股民跟股東割再割
2896,黃董是誰
2897,打不贏就屍骨未寒
2898,你不要丟老阿姨的臉
2899,老阿姨正好我有兩子，然而我希望他倆未來幹掉我比我更好而不是在我的公司跟我工作
2899,不知道你有小孩否
2900,這篇太過份摟星宇比上不足比下有餘星宇不行那你等於說台股有半以上的公司不行
2901,到底在公三小你是和張榮發很熟是不是
2902,確實
2902,間只會直買造神公關文的公司，能有什麼前景
2903,講得好像你跟他們有什麼關係樣
2904,儼然是大房的口氣
2905,你是大房來發文喔XDD而且台股不賺錢公司多的是屍骨未寒更好笑不想要人家開間打對台別趕人走啊
2906,像是情緒勒索以及你怎麼可能真正瞭解他們想法
2907,https//youtube/ml8B4HR7TZU往好的方面想如果沒有JX現在機票價格怕是再漲倍
2908,老阿姨論點趕出來如果沒發展飛碟技術都是沒有創新
2909,沒有星宇也是會有其他家搶市場，對張榮發來說，至少餅還在張家手上
2910,只會出張嘴
2911,腦補太多AI幻覺
2912,阿姨尼有附尼阿姨的圖嗎
2913,照這個論點，台灣應該只要留家華航就好，長榮出來搞競爭，害華航獲利降低，罪大惡極
2914,可以合法但不合道義的把他趕出去，不能合法但不道義的成立公司打對台
2915,認同
2916,蝦米都不看整理好久惹
2917,這觀點蠻正確的
2918,講道義
2918,他外遇時是怎麼傷害糟蹋蔡姓前妻的
2918,自己外遇卻讓前妻再也無法待在航空業，真有道義
2919,各家航空公司的年終獎金比較\nhttps//wwwtkbgocomtw/zone/english/article/toArticleDetail
2919,article_id2136\n\n罷工其實是工會的權力不是勞工的算是團體爭議權\n\n星宇航空的賣點本來就不是賣服務而是比較偏在賣硬體\n\n有thread跟Dcard評價都在說星宇沒啥服務或是人員專業度不足\n\nhttps//wwwthreadscom/emily120790/post/C8gcPV3SnNm\n\nhttps//wwwdcardtw/f/aviation/p/258688942\n\n對星宇航空來講這間公司的競爭力就是在他們飛機硬體服務上\n\n如果星宇員工真的要罷工對星宇這家公司的競爭力影響真的小\n\n真的沒有機師也可以叫你董仔出來開啦\n\n公司的還沒開始真的獲利年終獎金有個月已經算佛心公司了\n\nhttps//newstvbscomtw/life/3093928有68的公司會發年終\n\n表示有32公司是0年終年終平均數是156個月\n\nhttps//wwwthenewslenscom/article/263409\n\n星宇公司用人成本大概佔成本支出的18~19如果要再加發個月的話\n\n成本支出等於又要提高12左右的營業成本股東真的只會更可憐\n\n其他航空公司年終好其實就乾脆跳槽就好很多空服員就是進不了華航才去長榮\n\n待不下長榮才去星宇星宇目前的狀況走勞資調解也不定會輸就是了\n\n因為星宇確實沒賺錢有發個月算是不錯了
2920,你要被攻擊資方腦惹
2921,機票價格甜蜜期都發這麼少了，以後價格差更難賺錢了XD
2922,攤提至少要十年啦，2035看有沒有機會現在這批，十年後不知道剩多少人
2923,星宇吸引人的就新飛機其他隨便
2924,也不是要幫他說話，就看eps就真的不賺錢
2925,想領年終，跑進這種企業幹什麼
2926,這裡大部分都是資方腦吧不賺錢股票怎漲
2927,重資本產業又沒富爸爸扛
2928,偏偏星宇的新飛機剛好打中另外兩家的弱點尤其華航還會被臨時改330長榮雖然有787但是座位真的太擠333椅距又小
2929,今年如果議題是改成季度調薪我覺得沒毛病，但唉年終沒人多就很白癡
2930,低端喜歡老飛機喔
2931,直接開除了吧以為星宇航空是台電
2931,賠錢樣發年終
2932,雖然很殘忍，但其實職場就是這樣
2932,會投資股票，就是想當資方，思維就要轉成資方
2933,星宇就沒貨機賺不了
2934,獲利可以用財務工程消去要獲利才能分錢那爽的是老闆
2935,現實就是其他家有賺錢，他沒有，真的是建議不爽就離職本來就該獲利才分錢吧般來說，獲利股價才會漲，上市公司老闆才好賺好嗎
2936,老闆跟股東要承擔創業失敗的風險不滿意獎金應該是過年後投履歷找新工作吧
2936,難道各位身邊的同事，也會因為覺得今年年終不滿意
2937,坐過星宇，她們的空姐空少真的比較年輕有朝氣，服務態度感覺沒你講得那麼差，雖然稚嫩，但感覺比較積極活潑
2938,就說他不想努力工作了，事情都丟給你做
2939,你硬體當賣點那就要直買新機才有優勢那員工大概也不會指望年終了混個資歷趕快跳上去還有希望
2941,剛開始被業配騙進去而已可憐年輕人
2942,願意買50塊星宇的死忠股東用不著你們擔心
2943,不爽可以離職去傳產
2944,光載客要賺錢很難啦
2945,我覺得星宇的敗點反而是硬體的空間設計，他的空間是比華航還擠
2946,營運前幾年連載客獲利都沒有啊
2947,這倒是真的華航長榮還有15年飛機搭到真的吐血A330300
2948,主要是要換未來的些保障吧年終只是借題發揮而已講真的股價爛股東幹嘛不走ㄏㄏ樣的概念啊
2949,多發個月對公司真的還好成本分攤認就好
2950,看股版不資方腦是要
2950,前幾年遇到疫情耶，就算靠載貨當時飛機也沒幾檯不是
2951,聽樓上這樣說，除非家裡有錢或真的想做功德，不然趕快找其他工作比較好，不知道要共體時艱多久
2952,空服員在服務業就輸另外兩家而已，你要跑去哪，說難聽點就是沒地方跑比上不足，比下超級有餘
2953,看來套在高點的人很多
2954,攤提完硬體設備也舊了蹺蹺板很難平衡的
2955,你把虎航放哪了
2955,虎航可時發了快年的年終喔
2956,那虎航員工為什麼不發起罷工呢因為虎航的員工對薪資較容易滿足嗎
2956,那就是HR的問題了，為什麼招聘到容易對薪資不滿意的勞工呢
2957,上市櫃公司，有沒有賺錢看eps不就好
2957,eps都負的還有發1個月算可以了吧
2957,真的不滿意公司制度就跳槽吧
2958,員工無論做多好都無法增加年終除了罷工
2959,這就是為什麼有些勞工的年終永遠這麼低
2960,完蛋董仔真的可以自己出來開飛機
2961,個人認為星宇也算生不逢時其他航空業大賺也就這幾年的事情早點成立大家起爛對比就不明顯了尤其這幾年大家對分紅越來越敏感了
2962,這群人就當覺得自己很屌才能進這麼新老闆這麼好的公司啊，殊不知自己的價值都還沒真正展現出來
2962,航空業在台灣又是群覺得有優越感的空中服務生
2963,嫌錢少就跳槽，該該叫的人才是弱者
2964,買張2萬，等每年發千的coupon跟買中鋼張概念差不多
2965,哈，還有堆勞工是星宇散戶
2966,窩沒有年終辣老闆賺到翻過去連加個10元都不可能
2967,沒有富爸爸大企業撐腰真的辛苦
2967,不爽就跳巢，切符合規矩
2967,罷工抗議，唉
2968,"現在鬧星宇是腦子不清楚\n即使已掛牌\n張本人持股也還將近六成\n未來展望直到2030\n即使沒什麼額外利空\n光固定攤提擺在那\n恐怕都沒有多大利益可以期望\n\n啥意思\n現在這場子\n就是張國煒家裡拿錢撐的\n其他都不用多說什麼\n真，不爽不要做\n\n說白了\n這就富二代拿錢撐\n搞起來的盤子\n他對這企業\n是不可能有他老爸那代使命感的\n最多不要玩扔出去而已\n錢放回口袋\n他樣是那個張國煒啊\n樣是身家百億富豪\n\n※引述iammatrix母體之銘言\n※引述EVGAMIS大哥沒有輸之銘言\n原文標題\n維複合材的概念，最遠可直飛15,600公里，共設置四艙等配置，包含4席頭等艙40席"
2968,\n務艙36席豪華經濟艙270席經濟艙，共350個座位
2968,\n心得/評論\n星宇餐點服務都是最頂的，如果員工福利無法提升\n那怎麼保證服務品質不下降，希望K董不要只會共體時艱\n買新飛機，員工才是最重要的\n※必需填寫滿30正體中文字，無意義者板規處分\nhttps//wwwpttcc/bbs/Gossiping/M1770945853AC74html\n剛剛八卦版傳出，星宇因為年終問題跟勞工進行協商，\n結果勞資協調年終破局資方嗆想罷工就罷\n工會訴求加發年終個月\n本週二2/10第二次協調會破局\n資方根本沒有針對工會的訴求準備任何方案，擺出副死豬不怕熱水燙的態度\n\nK董最後定會會妥協的，才多發個月，\n過完年賣些股票，或是跟股東借點錢就能撐過去吧
2968,\n先別說春節罷工這個有點太趕了，要是下個月日本櫻花季，\n星宇的員工來個突發大罷工不就賠更多
2968,\n還是長榮航跟華航虎航各出三分之給星宇湊個月，\n當作做善事好了，畢竟多領人家太多了笑
2968,\n我要是工會，定不會選春節罷工，會先醞釀準備要在日本櫻花季罷工\n這時候就開始堆人害怕要退票轉單了，這才有效果
2968,\n尤其日本線又是星宇的重中之重，要是真罷工了，\n當月營收肯定比這個月年終掉的更多
2969,太粗暴
2970,欸別這樣，我月底還要飛星宇別鬧票買好了別搞事
2971,白痴這麼有錢不拿來發
2972,低端不管啦老闆身家幾百億耶
2973,明明就2749
2974,香蕉哥哥還在嗎
2975,事實就是這樣沒錯啊不爽不要做
2976,是阿但小王子想證明自己
2977,而且他原本長榮航股票變成下蛋的雞二家航空真穩穩要變成寡占竟然賣光光搞全新的星宇增加供給說自己不缺錢對乘客當然樂見就是買飛機某種程度也是給美國人交代何必呢目前前二大還好是想要先賺抓810利潤沒有再降價4空間是客氣
2978,不就中小企業正常發揮
2979,這也是中小企業二代面臨的問題，拿私有資產買房買車，員工以爲你是拿公司的錢買，還不如全部收收，你們行你們合資來開啊
2980,這種航空還有人坐也很敢賭命，對員工差會對旅客多好
2981,航空業是年輕人嚮往的工作，其實不怕招不到沒人
2982,年終少叫賭命單發失效硬飛幾小時叫啥
2982,喔對了還有機師互歐
2983,企業形象軟硬體方面也不錯，其實真的算不錯的了
2984,星宇和星威投資都它的所以54沒錯啊
2985,我只能多做星宇幫忙了
2986,他不可能收起來啦，他能忍住不受大家崇拜
2987,玩開心的玩不到他損失太大啦所以這群人罷工以為資方會怕問題是他自己就大股東而且說白點也不是靠這間公司吃穿罷工能逼到他
2987,想啥呢還有人在那嘴老闆買車要員工共體時艱這邊是股版你資產丟大盤風險你扛然後賺了你要不要分給其他人
2988,笑死收起來阿說幹話
2989,我也不看好後續但不是看他沒有是我覺得他很難找到和他樣的接班人家族底蘊不是說假的
2990,真的不玩最後應該還是長榮會撿，那麼多新飛機
2990,阿人開開R榮再找而已四阿哥這幾年跟長榮關係好點惹，但那個天字第號員工
2990,科科
2991,星宇不玩就跟長榮談回收就好了當然核心人物會收至於其他周邊耗材就不用多說了
2992,看不下去可以離開
2993,乾脆公司收掉，拿那些資本去買台積電，搞不好更賺
2994,傻傻地對員工苛責的才是好公司看看台達看看鴻海對員工越好股價越爛服務越糟
2995,不太可能收攤啦飛機都買了頂多每年的折舊攤提影響獲利或是直接血虧這些炒罷工的不如直接跳槽
2996,飛機可以走租賃反而不是什麼問題星宇買了堆A350，市場上蠻缺的
2997,定是因為台股封關，這種文，才能篇接篇回還以為來到八卦版，多篇文章半點股點都沒有
2998,以後就會增資了，不然上市幹嘛
2999,所以機組員罷工，可以直接把飛機租人減少虧損
3000,又不是賺太多不發錢員工你們該做的不是罷工而是直接辭職跳槽因為未來幾年都是這個樣子
3001,這真的是事實，除非他想打價格戰，不然是不可能快速成長獲利的，虎航賺成這樣，雖然壓榨員工，但還是發不少
3002,說不想搞廉航，賺的比廉航少真的是笑死人了
3003,你怎麼講出來了，而且當時看他就是賭氣出來開的這種情形，確實也很有可能像你想的，不玩就走
3004,哇，年終發太少就要罷工，到底什麼意思\n\n所以賣同樣產品的科技業有人發14個月年終，我沒有，我就發起罷工
3004,\n\n\n在意年終不是入職就該談好寫在薪資條件裡面
3004,\n\n像我入職白紙黑字就是寫年終2個月分三節發，\n\n他沒發出這兩個月就是違約，公司多賺錢多發的就是我賺到\n\n\n怎麼到航空業就不樣
3004,\n\n華航發那麼多你就跳到華航阿
3004,台積電股票這麼賺你就跳去台積電阿
3004,\n\n到底哪裡有問題
3004,\n\n\n罷工不是不行，但理由也找好點的吧，不要笑掉別人大牙\n\n拿其他家比EPS差那麼多，又不是賺樣多少發給你欸
3005,對薪資不滿不是跳槽就是罷工
3006,罷工還要管什麼理由喔，按你這樣說，國外都不用罷工巴黎之前清潔隊罷工，整個街頭都是垃圾勞工不滿福利，合法的罷工有什麼不行
3007,你自己不罷工的別人罷工也不行
3008,罷工有需要什麼說服你的理由嗎
3009,看到學姐革命成功也想效法，殊不知最操的地勤卻沒什麼話語權
3010,罷工通常是雙輸，跳槽是最好選項如果今天賺很大，然後很壓榨那的確話語權有如果今天公司沒賺錢，還有虧錢發年終，就算只有個月，老闆都很佛了
3011,就濫用罷工仔
3012,過年罷工才兩個禮拜舒服過完年馬上辭職有什麼好雙輸的
3013,開始不講沒發就翻桌
3014,如果有面試過相關產業或是任職過都知道他們毛利很低特別還看淡旺季真的是很像國營事業單位，但福利沒有到國營高單位等級
3015,年終又不是定要發
3015,虧損的時候怎麼辦
3016,工會本來就可以爭取權益阿他爭取他的你要不要買單社會認不認同就另回事
3017,啊有雙輸啦股東跟資方雙輸笑死
3018,賺沒幾個錢發個月沒有不合理ㄅ
3019,兩個禮拜如果影響到正常營運，誰要付錢
3019,原本虧損的錢如果影響到之後的運作要找誰負責
3019,可以罷工，但容易雙輸開辦費什麼都是消耗
3020,看不下去可以離開
3021,公司賠錢誰負責笑死難道是員工負責
3022,對啊你也可以罷工阿
3023,怕罷工可以多招些男性空服
3024,如果工會訴求是季度調薪還是勞動環境還站的住，但這次吵的是年終就很白癡
3024,多學學種花店好不，人家抗議理由多好
3025,年終為什麼不能吵
3026,印象中之前長榮華航高鐵的罷工不管最後有沒有
3027,社會的運作可見斑
3028,成功罷成，其原因都是公司真的有賺錢賺爛但卻沒反應給員工才罷工
3028,啊星宇就沒賺錢呀
3029,年終獎金比同業低那麼多，誰都會不平衡吧，不平衡跟資方開勞雇會議破局了，只剩下罷工了啊
3030,對薪資不滿就罷工啊這有什麼問題
3031,如果其他員工也支持就會響應，其他員工不支持到不了定的人數另當別論
3032,這樣要罷，那就去吧，但別像巨嬰還奢望社會定得同情支持
3033,年終不定要發好嗎，請搞清楚這點
3034,這陣子有個美國航空公司資深空服員年收約20萬美金只能說人往高處爬啦
3035,股東可以罷工嗎
3036,他都公開payslip了網路訪談都有
3037,笑死堆人幫資方說話難怪台灣薪資環境這樣
3038,賺錢發年終那虧損是不是可以從薪水扣
3038,就事論事而已誰在幫資方講話
3039,航空業好像沒有跳跳虎這種事
3040,來股版幫勞方說話是腦袋有洞嗎
3041,資方違法在先當然噴資方，但年終這東西你有寫在勞動契約裡
3042,不就有公司虧損直接烙跑倒閉連薪水都不發講得好像沒有樣zz
3043,我買gg員工就該給我爆肝上班怎麼了嗎
3044,老實說啦，會罷工的人都是低層級被取代性高的工作４
3045,貪婪的端盤仔
3046,所以很好取代啊不用怕啊對薪水不滿就快跑有能力的人根本沒在怕
3047,不爽可以離職
3048,罷工是他們的權利
3049,不爽可以不要開公司
3050,笑死，你是不是公司會計
3051,進公司前不久知道是剛起步沒多久的公司怎麼會跟其他家比
3052,可惜人都是雙標的見不得人好，自私自利
3053,不爽本來就可以罷工啊
3054,他要罷工你能怎樣
3055,公司賠錢公司負責，那沒錢賠裁員可以嘍
3055,先抓賠錢大頭還不是雙輸公會應該要做的是雙贏雙方互相，以前福特公司就有這種方式但人家之前那個時代賺爛了
3056,想罷就罷有些人不要那麼奴
3057,爽啊怎樣
3058,罷工不是不行拿年終當理由非常天兵星宇現在就擴張期現金要拿來買飛機新飛機要認列折舊eps也不會太好看請問在這種背景下要怎麼發年終
3059,罷工還要扯那麼多，難怪有能力都出國了
3060,請神容易送神難更何況請到鬼
3061,不爽就是可以罷工趕快罷
3062,笑死你不敢罷工是你不行別人行還要唱衰可憐
3063,其實錢嫌少罷工很正常耶
3064,錢哪裡有少
3064,薪水有少給嗎
3064,年終本來就是多的沒有就要哭
3065,這句話送給這邊原pohttps//iimgurcom/ky6Nowtjpeg
3066,覆巢之下無完卵
3067,沒有賺錢是資方責任，勞工不滿想罷工施壓在國外也很正常，南韓都敢罷工了，台灣勞工真的被瞧不起
3068,人家罷工是吵季度調薪，島內罷工吵年終沒比同業多
3068,這格局會不會太可悲，要吵就吵大點的目標種花店年年抗議都吵季度調薪，考古題放這還不會抄
3069,有能力直接跳槽沒能力只能吵鬧職場上很常見
3070,可能分開吵這次年終先練習
3071,發廢文是你吧，員工也就是要罷工了啊
3072,巴黎是有什麼好學的嗎
3072,經濟成長有贏台灣還是公務員效率比較好
3072,不覺得台灣有什麼必要學巴黎
3073,不就沒能力離職不了的才會罷工說那麼多
3074,過年罷工完順勢離職就好了，爽
3075,不給糖，就搗蛋
3076,關你屁事
3077,我是在想啦除非你是星宇高層，人家罷工關你什麼事啦
3078,好奇為啥不是爭取加薪正職薪水，而是執著於年終獎金
3079,虧損要發獎金，那虧錢要不要減薪
3079,賞罰分明啊
3080,不爽不要做
3081,樓主啥行業，有工會嗎
3081,是不是想發起罷工都沒辦法
3082,其實就相對其他航空少太多才會吵
3083,這就是空姐跟工程師的差別
3084,有能力跳槽追求高薪的人，根本不在乎自己的行業有沒有工會能不能罷工
3084,不服來辯
3085,財報不就做出來的，產值，資本支出，間公司是真虧損還是假虧損，都是資方把戲而已
3086,※引述c259888c259888之銘言\n看完留言大概有兩派\n派不發錢可以跟新創樣發股票或選擇權\n另派年終本來就是資方的決定，本來就可以不發\n兩派立場講的都有道理\n句話年終公司可以不發勞工也可以罷工\n講難聽點還不是替代性太高公司才不理你，反正每年堆新人也想進，你不爽幹堆人\n想幹，能進華航的也不會來星宇，沒有選擇的人很難談條件\n反正我建議投資別碰這類公司，風險沒辦法掌控，哪天旺季勞工罷工股價會崩\n\nhttps//iimgurcom/6iOtLkrjpeg\n\n股東投資沒賺錢，也沒領到股息，員工反而想要分紅
3086,就沒賺到錢怎麼分，很多人都覺得你有錢，從你口袋拿出來分\n\n公司跟個人牽扯在起，意思有錢人要割肉餵鷹，不管有沒有賺錢\n\n平平樣航空公司\n\nhttps//iimgurcom/6x4TZC1jpeg\nhttps//iimgurcom/9U1DJmnjpeg\nhttps//iimgurcom/YzqkOnFjpeg\n\n如果想賺錢就調整營運模式，新公司要搶既有市場板塊，你不打價格促銷戰，要塑造質感來跟其他兩家比，不就要全部有錢人都去搭你的人都是想花大錢，想搶高端市場，我看那機票價格故意貼這長榮報價的，現在就是寧願花錢買廣告也不願促銷搶市的營運模式，那就花時間慢慢養客人而已，十年二十年總有機會養出客人
3087,華航長榮飛機攤提壓力怎有星宇大
3088,虎航前三季429年終10個月帶種就跳去虎航啊沒種
3089,股東都沒賺錢了怎麼可能輪到員工分紅超難理解
3090,長榮海運
3091,R榮前幾年賺爆獎金給的可是很大方der
3092,老闆公司沒賺錢，所以不發年終，請共體時艱
3092,也是老闆這台賓士是我拿薪水買的，不要混為談
3093,你這麼會營運航空公司怎麼不開家
3093,還是你是哪家的決策嗎
3094,剛剛急著出門，拍謝沒注意看這張才是http//iimgurcom/ndCylQFjpg養客人還有個很現實問題，少子化，最後大家都搶客
